,index,titelId,title,averageRating,numVotes
498,520,tt0001776,'Max victime du quinquina',6.7,170
499,521,tt0001777,'The Meeting of the Ways',5.3,7
500,522,tt0001789,'The Miser\'s Heart',6.4,228
501,523,tt0001790,'Les misrables - poque 1: Jean Valjean',6.0,18
502,524,tt0001799,'Mose sauv des eaux',4.7,10
503,525,tt0001815,'On the Brink',6.9,17
504,526,tt0001845,Pulgarcito,5.1,7
505,527,tt0001852,Rdemption,4.9,8
506,528,tt0001857,'Richard III',5.6,190
507,529,tt0001862,'The Romantic Story of Margaret Catchpole',5.4,31
508,530,tt0001868,'Le sacrifice d\'Abraham',5.4,8
509,531,tt0001871,'Saved from Himself',4.7,38
510,532,tt0001892,'Den sorte drm',5.8,191
511,533,tt0001896,'The Squaw\'s Love',5.2,52
512,534,tt0001910,'Sweet Memories',5.5,51
513,535,tt0001911,'Sweet Nell of Old Drury',5.0,7
514,536,tt0001913,'Swords and Hearts',5.6,189
515,537,tt0001915,'A Tale of Two Cities',5.8,88
516,538,tt0001923,'Their First Misunderstanding',7.2,16
517,539,tt0001926,'The Three Musketeers: Part 2',4.5,6
518,540,tt0001941,'Troublesome Secretaries',5.1,68
519,541,tt0001957,'Under forvandlingens lov',4.9,45
520,542,tt0001963,'Ved Fngslets Port',5.4,122
521,543,tt0001964,'Die Verrterin',6.0,59
522,544,tt0001967,'La vie telle qu\'elle est',5.9,8
523,545,tt0001973,'What Shall We Do with Our Old?',6.1,240
524,546,tt0001978,'When a Man Loves',5.8,12
525,547,tt0001993,'L\'lectrocut',4.0,10
526,548,tt0001998,'The Adventures of Lieutenant Petrosino',4.4,19
527,549,tt0002020,'Les amours de la reine lisabeth',4.8,104
528,550,tt0002026,'Anny - en gatepiges roman',4.0,6
529,551,tt0002029,'Die arme Jenny',6.0,41
530,552,tt0002031,'As You Like It',4.8,9
531,553,tt0002033,'Asesinato y entierro de Don Jos Canalejas',5.6,30
532,554,tt0002034,'At Coney Island',5.3,31
533,555,tt0002054,'A Beast at Bay',5.8,138
534,556,tt0002056,'Prekrasnaya Lyukanida',6.8,128
535,557,tt0002064,'Billy\'s Stratagem',4.8,36
536,558,tt0002078,Brutality,5.1,27
537,559,tt0002082,'The Burglar\'s Dilemma',6.2,325
538,560,tt0002083,'La caduta di Troia',6.0,220
539,561,tt0002097,'A Child\'s Remorse',4.2,11
540,562,tt0002101,Cleopatra,5.2,460
541,563,tt0002113,' la conqute du ple',6.9,849
542,564,tt0002114,Conscience,3.9,8
543,565,tt0002122,'The Cry of the Children',6.1,261
544,566,tt0002124,'A Cure for Pokeritis',5.1,321
545,567,tt0002126,'Custer\'s Last Fight',6.4,54
546,568,tt0002130,'L\'Inferno',7.1,2354
547,569,tt0002132,'The Darling of the CSA',5.7,7
548,570,tt0002133,'A Dash Through the Clouds',5.7,160
549,571,tt0002136,'Ukhod velikogo startsa',5.7,69
550,572,tt0002143,'Dr. Jekyll and Mr. Hyde',5.9,551
551,573,tt0002144,'La dramatique passion d\'Algabert et d\'lisabeth de Rodembourg',5.2,12
552,574,tt0002145,'The Dream of a Moving Picture Director',8.7,7
553,575,tt0002151,'Ddsritten under cirkuskupolen',5.0,23
554,576,tt0002153,'Ddsspring til hest fra cirkuskuplen',5.7,46
555,577,tt0002159,'The Engagement Ring',4.2,26
556,578,tt0002160,'Entente cordiale',6.4,81
557,579,tt0002162,'The Eternal Mother',4.4,44
558,580,tt0002172,'Fate\'s Interception',4.8,11
559,581,tt0002176,'The Female of the Species',5.9,247
560,582,tt0002181,'Figures de cire',6.2,152
561,583,tt0002186,'Den flyvende cirkus',6.2,92
562,584,tt0002190,'For His Son',6.1,334
563,585,tt0002197,Friends,5.6,226
564,587,tt0002202,'Le fumiste',4.7,11
565,588,tt0002206,'Le secret de l\'acier',5.6,12
566,589,tt0002208,'The Girl and Her Trust',6.7,1098
567,590,tt0002221,'Strekoza i muravey',6.7,350
568,591,tt0002226,'Veselye stsenki iz zhizni zhivotnykh',5.8,46
569,592,tt0002230,'The Heart of an Indian',6.5,77
570,593,tt0002234,'Ett hemligt gifterml',8.5,13
571,594,tt0002255,'Hot Stuff',4.5,34
572,595,tt0002260,'How a Mosquito Operates',6.3,1091
573,596,tt0002277,'The Informer',6.3,18
574,597,tt0002281,'The Invaders',6.1,266
575,598,tt0002295,'Lady Audley\'s Secret',7.4,5
576,599,tt0002302,'Lena and the Geese',6.0,33
577,600,tt0002303,'The Lesser Evil',5.7,156
578,601,tt0002305,'Life of Villa',7.4,16
579,602,tt0002329,'Ma s holnap',5.2,20
580,603,tt0002340,'La malle au mariage',5.9,43
581,604,tt0002342,'Man\'s Genesis',5.9,68
582,605,tt0002349,'Le masque d\'horreur',5.2,12
583,606,tt0002350,'The Massacre',6.4,275
584,607,tt0002354,'Max et Jane veulent faire du thtre',6.2,130
585,609,tt0002357,'The Mender of Nets',6.2,185
586,610,tt0002369,'De molens die juichen en weenen',6.1,40
587,611,tt0002370,'The Money Kings',5.9,7
588,612,tt0002371,'Monte Cristo',6.1,11
589,613,tt0002381,'The Musketeers of Pig Alley',6.6,2027
590,614,tt0002387,Neighbors,4.5,31
591,615,tt0002391,'The New York Hat',6.4,785
592,616,tt0002400,'The Old Actor',5.6,212
593,617,tt0002405,'Oliver Twist',5.3,18
594,618,tt0002406,'Oliver Twist',5.6,9
595,619,tt0002409,'The One She Loved',6.1,9
596,620,tt0002415,'The Painted Lady',5.9,523
597,621,tt0002423,'Madame DuBarry',6.8,769
598,622,tt0002445,'Quo Vadis?',6.2,289
599,623,tt0002449,'Le Railway de la mort',6.4,47
600,624,tt0002452,'Independenta Romaniei',6.6,210
601,625,tt0002461,'Richard III',5.6,227
602,626,tt0002475,'Saved from the Titanic',7.0,82
603,627,tt0002477,'Der Schatten des Meeres',5.4,10
604,629,tt0002500,'Den sorte kansler',6.2,6
605,630,tt0002506,'Stolen Glory',5.6,18
606,631,tt0002512,'The Sunbeam',6.2,338
607,632,tt0002514,'De svarta maskerna',3.6,11
608,633,tt0002515,'Le systme du docteur Goudron et du professeur Plume',4.8,12
609,634,tt0002531,'Der Totentanz',6.0,6
610,635,tt0002533,'The Tourists',5.2,59
611,636,tt0002538,'Treasure Island',4.7,7
612,637,tt0002544,Trdgrdsmstaren,6.0,166
613,639,tt0002553,'An Unseen Enemy',6.6,774
614,640,tt0002555,'Az utols bohm',4.8,22
615,641,tt0002556,Vampyrdanserinden,6.0,17
616,642,tt0002562,'The Victoria Cross',4.9,12
617,643,tt0002569,'The Water Nymph',5.2,202
618,644,tt0002574,'What Happened to Mary',6.2,10
619,645,tt0002588,'Zigomar contre Nick Carter',6.1,22
620,646,tt0002605,'The Adventures of Kathlyn',5.6,24
621,647,tt0002610,'Alkali Ike\'s Auto',4.7,112
622,648,tt0002628,'Der Andere',5.6,70
623,649,tt0002637,Arizona,7.2,5
624,650,tt0002639,'The Artist\'s Dreams',6.1,143
625,651,tt0002646,Atlantis,6.6,342
626,652,tt0002656,Balaoo,5.5,22
627,653,tt0002659,'Bangville Police',5.4,712
628,654,tt0002663,'Barney Oldfield\'s Race for a Life',6.0,335
629,655,tt0002669,'The Battle of Gettysburg',6.6,19
630,656,tt0002702,'Broken Ways',4.7,17
631,657,tt0002718,Brothers,3.8,11
632,658,tt0002719,'Brute Force',5.4,73
633,659,tt0002739,Carmen,2.2,5
634,660,tt0002755,'Cohen Saves the Flag',4.4,21
635,661,tt0002767,'The Count of Monte Cristo',6.0,37
636,662,tt0002795,'Death\'s Marathon',6.0,497
637,663,tt0002797,'Delayed Proposals',4.9,9
638,664,tt0002801,'Le diamant noir',5.1,16
639,665,tt0002813,'Dr. Jekyll and Mr. Hyde',5.2,246
640,666,tt0002822,'What 80 Million Women Want',4.4,28
641,667,tt0002844,'Fantmas -  l\'ombre de la guillotine',7.0,1992
642,668,tt0002851,'Fatty Joins the Force',5.3,313
643,669,tt0002863,'Die Filmprimadonna',6.8,34
644,670,tt0002867,'A Fishy Affair',5.5,97
645,671,tt0002885,'From Dusk to Dawn',6.0,88
646,672,tt0002893,'A Game of Pool',6.0,8
647,673,tt0002894,'The Gangsters',5.5,8
648,674,tt0002897,'Der geheimnisvolle Klub',5.7,39
649,675,tt0002898,Germinal,6.9,94
650,676,tt0002910,Granddad,6.1,68
651,677,tt0002917,Grnsfolken,5.7,23
652,678,tt0002921,'The Hall-Room Girls',4.0,10
653,679,tt0002973,'Dr. Mawson in the Antarctic',5.6,7
654,680,tt0002983,'A House Divided',6.0,414
655,681,tt0002985,'The House of Darkness',6.2,288
656,682,tt0002990,'How Men Propose',5.5,128
657,683,tt0002996,'Hzasodik az uram',3.8,15
658,684,tt0002999,'Die ideale Gattin',5.4,17
659,685,tt0003002,Ildfluen,5.8,6
660,686,tt0003014,'Ingeborg Holm',7.1,981
661,687,tt0003015,'Die Insel der Seligen',4.6,41
662,688,tt0003016,'The Inside of the White Slave Traffic',5.5,78
663,689,tt0003022,Ivanhoe,5.6,50
664,690,tt0003037,'Juve contre Fantmas',7.0,1379
665,691,tt0003044,'Kri Kri e il tango',5.5,14
666,692,tt0003054,'The Law and the Outlaw',6.1,16
667,693,tt0003059,'Lonce cinmatographiste',5.8,29
668,694,tt0003065,'A Life in the Balance',5.5,78
669,695,tt0003078,'Local Color on the A-1 Ranch',7.0,12
670,696,tt0003102,'Ma l\'amor mio non muore...',6.2,104
671,697,tt0003104,'Mabel\'s Dramatic Career',5.7,253
672,698,tt0003106,'Mabel\'s New Hero',5.4,83
673,699,tt0003131,'Maudite soit la guerre',6.6,128
674,700,tt0003159,'Les misrables - poque 2: Fantine',5.9,17
675,701,tt0003165,'Le mort qui tue',7.0,1073
676,703,tt0003170,'The Mothering Heart',6.4,726
677,704,tt0003177,'A Muddy Romance',4.5,118
678,705,tt0003208,'Nederland en Oranje',4.2,5
679,706,tt0003214,'Noch pered Rozhdestvom',6.2,232
680,707,tt0003227,'Den oknda',2.8,8
681,708,tt0003238,'On His Wedding Day',5.4,110
682,709,tt0003241,'One Hundred Years of Mormonism',5.1,8
683,710,tt0003242,'One on Romance',8.4,12
684,711,tt0003265,'Peeping Pete',4.6,69
685,712,tt0003301,'The Prisoner of Zenda',6.1,30
686,713,tt0003309,Rabllek,4.7,14
687,714,tt0003310,'That Ragtime Band',5.4,45
688,715,tt0003311,'Raja Harishchandra',6.2,325
689,717,tt0003330,'Richard Wagner',6.3,87
690,718,tt0003337,'Robin Hood',5.9,30
691,719,tt0003345,S1,5.8,13
692,720,tt0003360,'Die schwarze Kugel oder Die geheimnisvollen Schwestern',5.4,86
693,721,tt0003362,'The Sea Wolf',5.7,9
694,722,tt0003399,'The Speed Kings',4.9,246
695,723,tt0003417,'A Strong Revenge',4.9,39
696,724,tt0003419,'Der Student von Prag',6.5,1834
697,725,tt0003424,Suspense,7.3,1399
698,726,tt0003431,'Die Tangoknigin',5.6,8
699,727,tt0003438,'Ten Nights in a Barroom',6.0,19
700,728,tt0003441,'Strashnaya mest',6.0,9
701,729,tt0003442,'Tess of the D\'Urbervilles',5.9,9
702,731,tt0003454,'Three Friends',4.6,8
703,732,tt0003468,'Toplitsky and Company',4.3,23
704,733,tt0003471,'Traffic in Souls',6.0,567
705,734,tt0003489,'Gli ultimi giorni di Pompei',6.2,478
706,735,tt0003497,'The Unwelcome Guest',5.8,14
707,736,tt0003500,Vampyren,6.8,6
708,737,tt0003502,'Eine venezianische Nacht',5.3,21
709,738,tt0003512,'Le voyage de la famille Bourrichon',5.1,132
710,739,tt0003526,'The Werewolf',5.6,30
711,740,tt0003540,'When the Earth Trembled',5.8,28
712,741,tt0003565,'Wo ist Coletti?',5.7,22
713,742,tt0003587,'\'Round the World in 80 Days',5.6,17
714,743,tt0003589,'On His Majesty\'s Service',7.1,8
715,744,tt0003591,Absinthe,6.1,8
716,745,tt0003596,'The Active Life of Dolly of the Dailies',6.1,47
717,746,tt0003598,'The Adventures of Andy Clark',5.0,7
718,747,tt0003599,'The Adventures of Buffalo Bill',7.0,6
719,748,tt0003609,Alexandra,5.0,6
720,749,tt0003616,'Ambrose\'s Little Hatchet',4.8,8
721,750,tt0003617,America,3.7,11
722,751,tt0003618,'An American Citizen',7.0,19
723,752,tt0003625,'Anna Karenina',6.0,11
724,753,tt0003630,'Az aranys',5.1,13
725,754,tt0003632,'Arme Eva',6.2,5
726,755,tt0003637,'Assunta Spina',6.4,386
727,756,tt0003643,'The Avenging Conscience: or \'Thou Shalt Not Kill\'',6.4,1137
728,757,tt0003657,'The Bargain',6.5,157
729,758,tt0003662,'The Battle of Elderbush Gulch',6.1,743
730,759,tt0003665,'The Battle of the Sexes',6.4,47
731,760,tt0003668,'Beating Back',6.1,11
732,761,tt0003679,'Between Showers',5.5,1436
733,762,tt0003692,'The Boundary Rider',7.1,9
734,763,tt0003698,'Brewster\'s Millions',6.4,29
735,764,tt0003724,'In the Days of the Thundering Herd',6.2,18
736,765,tt0003731,'Burning Daylight: The Adventures of \'Burning Daylight\' in Alaska',5.3,10
737,766,tt0003733,'A Busy Day',4.8,995
738,767,tt0003734,'By the Sun\'s Rays',5.3,216
739,768,tt0003740,Cabiria,7.1,3174
740,769,tt0003743,'The Call of the North',5.3,25
741,770,tt0003748,'Captain Alvarez',8.2,5
742,771,tt0003750,'Captain F.E. Kleinschmidt\'s Arctic Hunt',5.6,10
743,772,tt0003758,'Caught in a Cabaret',5.8,1205
744,773,tt0003760,'Caught in the Rain',5.7,852
745,774,tt0003768,'The Chimes',5.8,5
746,775,tt0003772,Cinderella,6.0,935
747,776,tt0003784,'Colonel Heeza Liar\'s African Hunt',7.3,7
748,777,tt0003803,'Crossed Wires',6.6,31
749,779,tt0003812,'Cursed by His Beauty',6.8,5
750,780,tt0003813,'\'Curses!\' They Remarked',4.9,75
751,781,tt0003816,'Damon and Pythias',5.7,12
752,782,tt0003819,'Tanets s vampirom',7.2,15
753,783,tt0003823,'A Dark Lover\'s Play',7.1,34
754,784,tt0003838,'The Dishonored Medal',6.3,17
755,785,tt0003839,'Ditya bolshogo goroda',6.6,312
756,786,tt0003854,'Dodge City Trail',3.7,18
757,787,tt0003863,'Dough and Dynamite',6.0,919
758,788,tt0003869,'The Dream Woman',5.2,10
759,789,tt0003870,'Dmen icke',3.4,7
760,790,tt0003883,'L\'enfant de Paris',7.5,314
761,791,tt0003884,Engelein,6.7,72
762,792,tt0003890,'The Escape',6.1,15
763,793,tt0003897,'The Exploits of Elaine',6.4,48
764,794,tt0003923,'The Face on the Barroom Floor',5.2,931
765,795,tt0003930,'Fantmas contre Fantmas',6.9,1180
766,796,tt0003934,'The Fatal Mallet',5.5,851
767,797,tt0003943,'Fatty and Minnie He-Haw',4.8,39
768,798,tt0003948,'Fatty\'s Jonah Day',4.4,19
769,799,tt0003949,'Fatty\'s Magic Pants',5.2,161
770,800,tt0003952,'Le faux magistrat',6.9,953
771,801,tt0003960,'La fille de Delft',5.6,19
772,802,tt0003961,'A Film Johnnie',5.7,1383
773,803,tt0003969,'A Flirt\'s Mistake',5.3,187
774,804,tt0003973,'A Florida Enchantment',5.8,210
775,805,tt0003978,'A Fool There Was',4.3,6
776,806,tt0003996,'Frulein Seifenschaum',6.7,9
777,807,tt0003998,'L\'avenir dvoil par les lignes de pieds',5.8,32
778,808,tt0004002,'The Gangsters of New York',6.4,21
779,809,tt0004007,'Gentlemen of Nerve',5.7,726
780,810,tt0004008,'Gertie the Dinosaur',7.1,2999
781,811,tt0004011,'Getting Acquainted',5.6,765
782,812,tt0004013,'The Ghost Breaker',5.2,19
783,813,tt0004016,'The Giants-White Sox Tour',4.0,6
784,814,tt0004022,'Cajus Julius Caesar',6.2,43
785,815,tt0004026,'Der Golem',6.8,1054
786,816,tt0004027,'A Good Little Devil',5.9,10
787,817,tt0004030,'Goodness Gracious',8.7,10
788,819,tt0004065,'A Helpful Sisterhood',5.4,44
789,820,tt0004066,'Det hemmelighedsfulde X',6.9,516
790,821,tt0004074,'Her Friend the Bandit',5.8,219
791,822,tt0004091,'His Favorite Pastime',5.1,985
792,824,tt0004100,'His Musical Career',6.0,884
793,825,tt0004101,'His New Profession',6.0,1111
794,826,tt0004102,'His Prehistoric Past',5.3,780
795,827,tt0004108,'His Trysting Place',6.3,740
796,828,tt0004121,'Der Hund von Baskerville',5.5,63
797,829,tt0004134,Hypocrites,6.6,469
798,830,tt0004146,'In the Clutches of the Gang',7.3,12
799,831,tt0004150,'In the Land of the Head Hunters',5.8,410
800,832,tt0004154,'An Incompetent Hero',4.9,7
801,833,tt0004167,'Jane Eyre',8.0,6
802,834,tt0004179,'Joseph in the Land of Egypt',5.6,26
803,835,tt0004181,'Judith of Bethulia',6.1,1255
804,836,tt0004182,'The Jungle',7.0,45
805,837,tt0004189,'Kid Auto Races at Venice',5.8,2719
806,838,tt0004193,'The Kiss',4.9,31
807,839,tt0004194,'The Knockout',5.8,1176
808,840,tt0004196,'Kreytserova sonata',5.7,37
809,841,tt0004199,'A klcsnkrt csecsemk',4.2,12
810,842,tt0004207,'The Last Egyptian',5.2,9
811,843,tt0004209,'The Last of the Line',6.5,48
812,844,tt0004210,'Laughing Gas',5.8,1318
813,845,tt0004212,'Leading Lizzie Astray',5.5,189
814,846,tt0004223,'The Life of General Villa',6.6,37
815,847,tt0004238,'Little Lord Fauntleroy',6.6,8
816,848,tt0004243,'The Little Teacher',4.6,43
817,850,tt0004249,Lola,5.6,7
818,851,tt0004253,'The Long Arm of the Law',6.9,9
819,852,tt0004260,'Love and Bullets',7.1,8
820,853,tt0004272,'Lucille Love: The Girl of Mystery',6.7,7
821,854,tt0004277,'Mabel at the Wheel',5.6,799
822,855,tt0004279,'Mabel\'s Blunder',5.6,332
823,856,tt0004280,'Mabel\'s Busy Day',5.5,854
824,857,tt0004282,'Mabel\'s Married Life',5.7,1162
825,858,tt0004284,'Mabel\'s Strange Predicament',5.6,1493
826,859,tt0004286,'The Magic Cloak',5.2,278
827,860,tt0004288,'Making a Living',5.5,1841
828,861,tt0004294,'The Man from Home',7.5,6
829,862,tt0004311,'The Masquerader',6.0,1227
830,863,tt0004313,'The Master Key',5.4,11
831,864,tt0004316,'Max et le mari jaloux',5.8,24
832,865,tt0004319,'McVeagh of the South Seas',5.6,14
833,866,tt0004325,'The Merchant of Venice',5.0,13
834,867,tt0004328,'Michael Strogoff',5.3,19
835,868,tt0004336,'The Million Dollar Mystery',6.0,20
836,869,tt0004369,'My Official Wife',6.4,16
837,870,tt0004374,'The Mysterious Rose',4.2,8
838,871,tt0004384,'La donna nuda',4.9,7
839,872,tt0004387,'Ned Med Vaabnene',5.8,25
840,873,tt0004390,'Nemye svideteli',5.7,87
841,874,tt0004391,'Neptune\'s Daughter',6.5,28
842,875,tt0004393,'Der neue Schreibtisch',6.6,91
843,876,tt0004395,'The New Janitor',6.2,920
844,877,tt0004408,'The Noise of Bombs',5.4,93
845,878,tt0004413,'The Ocean Waif',6.4,338
846,879,tt0004415,'An Odyssey of the North',5.9,10
847,880,tt0004442,'The Oubliette',4.9,39
848,881,tt0004457,'The Patchwork Girl of Oz',5.5,394
849,882,tt0004465,'The Perils of Pauline',6.3,943
850,883,tt0004475,'The Plumber',5.2,18
851,884,tt0004496,'A Prince of India',8.4,5
852,885,tt0004499,'The Property Man',5.8,718
853,886,tt0004518,Recreation,5.0,958
854,887,tt0004525,'Le chevalier de Maison-Rouge',5.7,34
855,888,tt0004545,'Rose of the Rancho',3.3,20
856,889,tt0004546,'The Rounders',6.3,1481
857,890,tt0004558,Samson,5.6,10
858,891,tt0004573,'Ein seltsamer Fall',5.2,8
859,892,tt0004593,'The Sign of the Cross',6.1,38
860,893,tt0004630,'The Spoilers',6.3,55
861,894,tt0004635,'The Squaw Man',5.7,890
862,895,tt0004637,'The Star Boarder',5.4,807
863,896,tt0004643,'The Strange Story of Sylvia Gray',5.4,7
864,897,tt0004651,'A Study in Scarlet',6.2,6
865,898,tt0004670,'Tango Tangle',5.3,1130
866,899,tt0004681,'Tess of the Storm Country',6.0,185
867,900,tt0004690,'Thirty Leagues Under the Sea',6.2,6
868,901,tt0004693,'Those Love Pangs',5.5,914
869,902,tt0004707,'Tillie\'s Punctured Romance',6.3,3290
870,903,tt0004712,'A tolonc',6.3,170
871,904,tt0004728,Trilby,4.2,13
872,905,tt0004730,'A Trip to the Moon',8.0,163
873,906,tt0004736,'Twenty Minutes of Love',5.8,1121
874,907,tt0004740,'The Typhoon',5.3,15
875,908,tt0004743,'Uncle Tom\'s Cabin',5.3,116
876,909,tt0004766,'The Virginian',5.6,176
877,910,tt0004792,'What\'s His Name',6.9,9
878,911,tt0004825,'The Wishing Ring: An Idyll of Old England',6.4,255
879,912,tt0004832,'The Woman in Black',6.2,12
880,913,tt0004836,'Won in a Closet',5.2,80
881,914,tt0004838,'The Wrath of the Gods',5.7,137
882,915,tt0004846,Zudora,5.7,25
883,916,tt0004847,'Az jszaka rabja',4.2,12
884,917,tt0004849,'Bad Buck of Santa Ynez',6.4,32
885,918,tt0004869,'Akit ketten szeretnek',4.3,13
886,919,tt0004872,'Alias Jimmy Valentine',6.5,211
887,920,tt0004873,'Alice in Wonderland',6.2,416
888,921,tt0004888,'Ambrose\'s Nasty Temper',5.0,37
889,922,tt0004889,'Ambrose\'s Sour Grapes',5.5,26
890,923,tt0004905,'The Arab',5.6,27
891,924,tt0004907,'Are You a Mason?',7.7,24
892,925,tt0004908,'An Arizona Wooing',5.7,19
893,926,tt0004923,'The Auction Sale of Run-Down Ranch',8.2,5
894,927,tt0004936,'The Bank',6.7,1783
895,928,tt0004942,'The Battle Cry of Peace',4.3,6
896,929,tt0004961,'Betty in Search of a Thrill',6.8,9
897,930,tt0004971,'A Bird\'s a Bird',5.5,116
898,931,tt0004972,'The Birth of a Nation',6.3,22736
899,932,tt0004974,'The Black Box',3.7,9
900,933,tt0005003,'Britain Prepared',6.0,5
901,934,tt0005005,'The Broken Coin',6.5,15
902,935,tt0005026,'Broncho Billy\'s Sentence',5.8,40
903,936,tt0005041,'A Butterfly on the Wheel',6.6,48
904,937,tt0005044,'By the Sea',5.8,1544
905,938,tt0005049,Camille,7.0,5
906,939,tt0005050,'The Campbells Are Coming',5.3,7
907,940,tt0005053,'The Cannon Ball',6.1,16
908,941,tt0005059,'The Captive',6.4,78
909,942,tt0005060,Carmen,6.4,911
910,943,tt0005061,Carmen,5.1,14
911,944,tt0005074,'The Champion',6.8,2121
912,945,tt0005076,'Charley\'s Aunt',6.7,46
913,946,tt0005077,'A Burlesque on Carmen',6.0,1498
914,947,tt0005078,'The Cheat',6.6,2358
915,948,tt0005084,'Children of Eve',6.4,81
916,949,tt0005147,'Court House Crooks',5.3,107
917,950,tt0005149,'The Coward',6.0,250
918,951,tt0005161,'Crossed Love and Swords',5.6,14
919,952,tt0005172,'The Darkening Trail',6.5,11
920,953,tt0005190,Destruction,7.4,9
921,954,tt0005192,'The Devil\'s Daughter',7.0,8
922,955,tt0005193,'The Devil',7.0,6
923,956,tt0005195,'The Diamond from the Sky',5.3,11
924,957,tt0005196,'The Dictator',7.4,30
925,958,tt0005198,'The Dinosaur and the Missing Link: A Prehistoric Tragedy',6.0,284
926,959,tt0005199,'Dirty Work in a Laundry',5.5,87
927,960,tt0005200,'The Disciple',6.9,25
928,961,tt0005204,'Dizzy Heights and Daring Hearts',5.8,100
929,962,tt0005205,Do-Re-Mi-Boom!,5.2,112
930,963,tt0005208,'Don Caesar de Bazan',7.0,7
931,964,tt0005211,'The Doorway of Destruction',3.8,6
932,965,tt0005214,'Double Trouble',4.9,19
933,966,tt0005220,'Dreamy Dud. He Resolves Not to Smoke.',5.7,135
934,967,tt0005231,'Das dunkle Schlo',3.1,19
935,968,tt0005232,'The Dust of Egypt',6.4,12
936,969,tt0005246,'Enoch Arden',6.3,84
937,970,tt0005250,'The Eternal City',7.2,6
938,972,tt0005309,'Fatty and Mabel at the San Diego Exposition',5.6,180
939,973,tt0005310,'Mabel and Fatty\'s Married Life',5.7,227
940,974,tt0005311,'Fatty and the Broadway Stars',4.2,5
941,975,tt0005312,'Fatty\'s Chance Acquaintance',5.6,146
942,976,tt0005313,'Fatty\'s Faithful Fido',6.0,224
943,977,tt0005314,'Fatty\'s New Role',5.6,239
944,978,tt0005315,'Fatty\'s Plucky Pup',6.1,188
945,979,tt0005316,'Fatty\'s Reckless Fling',5.9,73
946,980,tt0005317,'Fatty\'s Tintype Tangle',6.1,337
